id,conversation_id,utterance_id,speaker,utterance,tokens,pos_tags,has_code_switch,spanish_percentage,generation_strategy,topic
90,9,8,Speaker A,"Yeah, and we should probably decide on a topic soon. It’s due next week, ¡qué estrés!","Yeah,|and|we|should|probably|decide|on|a|topic|soon.|It’s|due|next|week,|¡qué|estrés!",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES,yes,12.5,free_generation,school project
91,9,9,Speaker B,"Lo sé, lo sé. Don't worry, we got this. We'll figure it out tomorrow.","Lo|sé,|lo|sé.|Don't|worry,|we|got|this.|We'll|figure|it|out|tomorrow.",ES|ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,28.6,free_generation,school project
92,9,10,Speaker A,"Okay, awesome. See you tomorrow then. ¡Gracias!","Okay,|awesome.|See|you|tomorrow|then.|¡Gracias!",EN|EN|EN|EN|EN|EN|ES,yes,14.3,free_generation,school project
93,9,11,Speaker B,"¡De nada! See you. We got this, for real.","¡De|nada!|See|you.|We|got|this,|for|real.",ES|ES|EN|EN|EN|EN|EN|EN|EN,yes,22.2,free_generation,school project
94,9,0,Speaker A,Hey! Any plans for the weekend? I'm thinking of hitting up the beach.,Hey!|Any|plans|for|the|weekend?|I'm|thinking|of|hitting|up|the|beach.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,free_generation,weekend plans
95,9,1,Speaker B,"Not really, just relaxing. ¿Y tú? What are you planning to do at the beach?","Not|really,|just|relaxing.|¿Y|tú?|What|are|you|planning|to|do|at|the|beach?",EN|EN|EN|EN|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,13.3,free_generation,weekend plans
96,9,2,Speaker A,"Maybe some surfing, definitely some sunbathing. ¡Necesito un poco de vitamina D!","Maybe|some|surfing,|definitely|some|sunbathing.|¡Necesito|un|poco|de|vitamina|D!",EN|EN|EN|ES|EN|ES|ES|ES|ES|ES|ES|ES,yes,66.7,free_generation,weekend plans
97,9,3,Speaker B,Sounds nice! Yo necesito limpiar mi apartamento. It's a disaster.,Sounds|nice!|Yo|necesito|limpiar|mi|apartamento.|It's|a|disaster.,EN|EN|ES|ES|ES|ES|ES|EN|ES|EN,yes,60.0,free_generation,weekend plans
98,9,4,Speaker A,"Ugh, que pereza! Maybe do a little bit and then treat yourself to something fun?","Ugh,|que|pereza!|Maybe|do|a|little|bit|and|then|treat|yourself|to|something|fun?",EN|ES|ES|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,20.0,free_generation,weekend plans
99,9,5,Speaker B,Tienes razón. Maybe I'll clean in the morning and then… I don't know. Tal vez ir al cine?,Tienes|razón.|Maybe|I'll|clean|in|the|morning|and|then…|I|don't|know.|Tal|vez|ir|al|cine?,ES|ES|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES|ES|ES,yes,44.4,free_generation,weekend plans
100,9,6,Speaker A,That sounds good! There's that new action movie playing. ¿Te gusta?,That|sounds|good!|There's|that|new|action|movie|playing.|¿Te|gusta?,EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES,yes,18.2,free_generation,weekend plans
101,9,7,Speaker B,"Yeah, I'm down! ¡Me encanta! We should go.","Yeah,|I'm|down!|¡Me|encanta!|We|should|go.",EN|EN|EN|ES|ES|EN|EN|EN,yes,25.0,free_generation,weekend plans
102,9,8,Speaker A,Awesome! Let's plan it. What time works for you? Quizás el sábado por la tarde?,Awesome!|Let's|plan|it.|What|time|works|for|you?|Quizás|el|sábado|por|la|tarde?,EN|EN|ES|EN|EN|EN|EN|EN|EN|ES|ES|ES|ES|ES|ES,yes,46.7,free_generation,weekend plans
103,9,9,Speaker B,"Sí, el sábado está bien. Saturday afternoon sounds perfect.","Sí,|el|sábado|está|bien.|Saturday|afternoon|sounds|perfect.",ES|ES|ES|ES|ES|EN|EN|EN|EN,yes,55.6,free_generation,weekend plans
104,9,10,Speaker A,Great! Let's say around 3pm? ¿Está bien?,Great!|Let's|say|around|pm?|¿Está|bien?,EN|EN|EN|EN|EN|ES|ES,yes,28.6,free_generation,weekend plans
105,9,11,Speaker B,Perfect! ¡Nos vemos el sábado! See you then!,Perfect!|¡Nos|vemos|el|sábado!|See|you|then!,EN|ES|ES|ES|ES|EN|EN|EN,yes,50.0,free_generation,weekend plans
106,10,0,Speaker A,"I need to go to the store, I'm out of azúcar.","I|need|to|go|to|the|store,|I'm|out|of|azúcar",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES,yes,9.1,controlled_switch,shopping trip
107,10,1,Speaker A,"Oh, yo necesito to go too! I need some bread and frutas.","Oh,|yo|necesito|to|go|too!|I|need|some|bread|and|frutas",EN|ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|ES,yes,33.3,controlled_switch,shopping trip
108,10,2,Speaker A,Perfect! We can go together. Do you prefer ir now or later?,Perfect!|We|can|go|together.|Do|you|prefer|ir|now|or|later?,EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN,yes,8.3,controlled_switch,shopping trip
109,10,3,Speaker A,Let’s go now! I want to get it done. ¿Necesitas algo más?,Let’s|go|now!|I|want|to|get|it|done.|¿Necesitas|algo|más,EN|ES|EN|EN|EN|EN|EN|ES|EN|ES|ES|ES,yes,41.7,controlled_switch,shopping trip
110,10,4,Speaker A,"Hmm, maybe some huevos. I think that's all. Are you driving, or yo manejo?","Hmm,|maybe|some|huevos|I|think|that's|all.|Are|you|driving,|or|yo|manejo",EN|EN|EN|ES|EN|EN|EN|EN|EN|ES|EN|EN|ES|ES,yes,28.6,controlled_switch,shopping trip
111,10,5,Speaker A,I can drive! My car is right here. ¿Lista?,I|can|drive!|My|car|is|right|here.|¿Lista,EN|EN|EN|EN|EN|ES|EN|EN|ES,yes,22.2,controlled_switch,shopping trip
112,10,6,Speaker A,"¡Sí, lista! I just need my bolsa.","¡Sí,|lista|I|just|need|my|bolsa",ES|ES|EN|EN|EN|EN|ES,yes,42.9,controlled_switch,shopping trip
113,10,7,Speaker A,"Great! While we are there, maybe we can find a good vino for dinner.","Great!|While|we|are|there,|maybe|we|can|find|a|good|vino|for|dinner.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN,yes,7.1,controlled_switch,shopping trip
114,10,8,Speaker A,"Oh, good idea! I'd like that. I'll pick out some queso to go with it.","Oh,|good|idea!|I'd|like|that.|I'll|pick|out|some|queso|to|go|with|it.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN,yes,6.7,controlled_switch,shopping trip
115,10,9,Speaker A,¡Perfecto! This is going to be a fun shopping trip. I love comprar with you.,¡Perfecto|This|is|going|to|be|a|fun|shopping|trip.|I|love|comprar|with|you.,ES|EN|EN|EN|ES|EN|ES|EN|EN|EN|EN|EN|ES|EN|EN,yes,26.7,controlled_switch,shopping trip
116,10,10,Speaker A,Me too! And I really appreciate the aventón. Let's go!,Me|too!|And|I|really|appreciate|the|aventón|Let's|go!,EN|EN|EN|EN|EN|EN|EN|ES|EN|EN,yes,10.0,controlled_switch,shopping trip
117,11,0,Speaker A,"¡Hola! I’m so glad we could finally connect. I was thinking, maybe for the school fundraiser we could do something together? Like a cooking demonstration? I was thinking comida Puertorriqueña.","¡Hola!|I’m|so|glad|we|could|finally|connect.|I|was|thinking,|maybe|for|the|school|fundraiser|we|could|do|something|together?|Like|a|cooking|demonstration?|I|was|thinking|comida|Puertorriqueña.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|ES|ES,yes,10.0,role_based,cooking together
118,11,1,Speaker A,"That sounds amazing! I'm always looking for new recipes. My kids love learning about their heritage, and la cocina is a great way to do it. I’m mixed, so I’m always trying to connect them to all sides of their family.","That|sounds|amazing!|I'm|always|looking|for|new|recipes.|My|kids|love|learning|about|their|heritage,|and|la|cocina|is|a|great|way|to|do|it.|I’m|mixed,|so|I’m|always|trying|to|connect|them|to|all|sides|of|their|family.",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,7.3,role_based,cooking together
119,11,2,Speaker A,Exactly! And it's so fun. I was thinking maybe arroz con gandules and pernil? Those are always crowd-pleasers. We could even make tostones!,Exactly!|And|it's|so|fun.|I|was|thinking|maybe|arroz|con|gandules|and|pernil|Those|are|always|crowd-pleasers.|We|could|even|make|tostones,EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|ES,yes,26.1,role_based,cooking together
120,11,3,Speaker A,"¡Ay, Dios mío! My kids love tostones! I always burn them though. I never know how to get them just right. Your pernil sounds amazing too. My abuela used to make it.","¡Ay,|Dios|mío!|My|kids|love|tostones|I|always|burn|them|though.|I|never|know|how|to|get|them|just|right.|Your|pernil|sounds|amazing|too.|My|abuela|used|to|make|it.",ES|ES|ES|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|ES|EN|EN,yes,21.9,role_based,cooking together
121,11,4,Speaker A,I can definitely show you the secrets to perfect tostones! It’s all about the double fry. And my pernil recipe is my grandmother's. Es un secreto de familia.,I|can|definitely|show|you|the|secrets|to|perfect|tostones|It’s|all|about|the|double|fry.|And|my|pernil|recipe|is|my|grandmother's.|Es|un|secreto|de|familia.,EN|EN|ES|EN|EN|EN|EN|ES|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|ES|ES|ES|ES|ES,yes,32.1,role_based,cooking together
122,11,5,Speaker A,¡Qué bueno! I'm excited to learn. Maybe we can even make some mojito mocktails for the kids?,¡Qué|bueno!|I'm|excited|to|learn.|Maybe|we|can|even|make|some|mojito|mocktails|for|the|kids?,ES|ES|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN,yes,23.5,role_based,cooking together
123,11,6,Speaker A,¡Claro que sí! We can definitely do that. Maybe we can even make a little sofrito to take home. People will love that.,¡Claro|que|sí!|We|can|definitely|do|that.|Maybe|we|can|even|make|a|little|sofrito|to|take|home.|People|will|love|that.,ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|ES|ES|EN|EN|EN|EN|EN|EN,yes,26.1,role_based,cooking together
124,11,7,Speaker A,"Oh, that's a great idea! My kids are obsessed with sofrito, le ponen a todo!","Oh,|that's|a|great|idea!|My|kids|are|obsessed|with|sofrito|le|ponen|a|todo",EN|ES|ES|ES|ES|EN|EN|ES|EN|EN|ES|ES|ES|ES|ES,yes,66.7,role_based,cooking together
125,11,8,Speaker A,"¡Perfecto! Then it’s settled! We’ll make arroz con gandules, pernil, tostones, and sofrito!",¡Perfecto!|Then|it’s|settled!|We’ll|make|arroz|con|gandules|pernil|tostones|and|sofrito,ES|EN|EN|EN|EN|EN|ES|ES|ES|ES|ES|ES|ES,yes,61.5,role_based,cooking together
126,11,9,Speaker A,¡Me encanta! I can’t wait. Let me know what I can bring. I'm happy to help with supplies or anything you need.,¡Me|encanta!|I|can’t|wait.|Let|me|know|what|I|can|bring.|I'm|happy|to|help|with|supplies|or|anything|you|need.,ES|ES|EN|EN|EN|EN|ES|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,18.2,role_based,cooking together
127,11,10,Speaker A,¡Gracias! Yo te aviso. I'll let you know. Maybe some plantains for the tostones?,¡Gracias!|Yo|te|aviso.|I'll|let|you|know.|Maybe|some|plantains|for|the|tostones,ES|ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES,yes,35.7,role_based,cooking together
128,12,0,Speaker A,"Okay, so for your birthday fiesta, are you thinking a big party or something more tranquilo?","Okay,|so|for|your|birthday|fiesta,|are|you|thinking|a|big|party|or|something|more|tranquilo?",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,topic_variation_humorous,birthday party
129,12,1,Speaker A,Oh definitely a big party! I want a huge pastel and all my friends there. Maybe even a piñata? But I’m worried about the cost!,Oh|definitely|a|big|party!|I|want|a|huge|pastel|and|all|my|friends|there.|Maybe|even|a|piñata|But|I’m|worried|about|the|cost!,EN|EN|ES|EN|EN|EN|EN|ES|EN|ES|EN|EN|EN|EN|EN|EN|EN|ES|ES|EN|EN|EN|EN|EN|EN,yes,20.0,topic_variation_humorous,birthday party
130,12,2,Speaker A,"No te preocupes! We can do it on a budget. Think potluck! Everyone brings a dish! We can have a ""Taco Tuesday"" themed birthday, even if it's a Wednesday.","No|te|preocupes|We|can|do|it|on|a|budget.|Think|potluck!|Everyone|brings|a|dish!|We|can|have|a|""Taco|Tuesday""|themed|birthday,|even|if|it's|a|Wednesday.",ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,10.3,topic_variation_humorous,birthday party
131,12,3,Speaker A,I love that idea! Tacos and margaritas! But… who will decorate? ¡Soy terrible para eso! My decorating skills are… nonexistent.,I|love|that|idea!|Tacos|and|margaritas!|But…|who|will|decorate?|¡Soy|terrible|para|eso!|My|decorating|skills|are…|nonexistent.,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES|ES|EN|EN|EN|EN|EN,yes,20.0,topic_variation_humorous,birthday party
132,12,4,Speaker A,I got you! I'm practically a party-planning profesional! We can get some colourful papel picado and balloons.,I|got|you!|I'm|practically|a|party-planning|profesional|We|can|get|some|colourful|papel|picado|and|balloons.,EN|EN|EN|EN|EN|ES|EN|ES|EN|EN|EN|EN|EN|ES|ES|EN|EN,yes,23.5,topic_variation_humorous,birthday party
133,12,5,Speaker A,Perfect! And what about the entertainment? Should we hire a DJ or just have a playlist? Necesitamos algo para bailar!,Perfect!|And|what|about|the|entertainment?|Should|we|hire|a|DJ|or|just|have|a|playlist?|Necesitamos|algo|para|bailar!,EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|ES|EN|ES|ES|ES|ES,yes,30.0,topic_variation_humorous,birthday party
134,12,6,Speaker A,"A playlist is fine! We can create one with all your favorite canciones. Plus, that way we can control the volume! No more complaints from the neighbors, ¿verdad?","A|playlist|is|fine!|We|can|create|one|with|all|your|favorite|canciones|Plus,|that|way|we|can|control|the|volume!|No|more|complaints|from|the|neighbors,|¿verdad?",EN|EN|EN|EN|EN|ES|EN|ES|EN|EN|EN|EN|ES|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES,yes,17.9,topic_variation_humorous,birthday party
135,12,7,Speaker A,"¡Exactamente! Last time I hired a mariachi band, the neighbors were not happy. They called the police! What a buzzkill.","¡Exactamente!|Last|time|I|hired|a|mariachi|band,|the|neighbors|were|not|happy.|They|called|the|police!|What|a|buzzkill.",ES|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN,yes,15.0,topic_variation_humorous,birthday party
136,12,8,Speaker A,"Okay, no mariachi! Playlist it is. And maybe a karaoke machine? ¡Eso siempre es divertido!","Okay,|no|mariachi!|Playlist|it|is.|And|maybe|a|karaoke|machine?|¡Eso|siempre|es|divertido!",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES|ES,yes,26.7,topic_variation_humorous,birthday party
137,12,9,Speaker A,"Oh, karaoke! ¡Qué buena idea! But only if you promise to sing “La Bamba”!","Oh,|karaoke!|¡Qué|buena|idea!|But|only|if|you|promise|to|sing|“La|Bamba”",EN|EN|ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|ES|ES,yes,35.7,topic_variation_humorous,birthday party
138,12,10,Speaker A,Deal! But you have to wear the sombrero! It's tradition!,Deal!|But|you|have|to|wear|the|sombrero|It's|tradition!,EN|EN|EN|EN|EN|EN|EN|ES|EN|EN,yes,10.0,topic_variation_humorous,birthday party
139,12,11,Speaker A,It's a date! This birthday party is going to be la bomba! I can't wait!,It's|a|date!|This|birthday|party|is|going|to|be|la|bomba|I|can't|wait!,EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|EN|EN|EN,yes,20.0,topic_variation_humorous,birthday party
140,13,0,Speaker A,"I need to go grocery shopping, hacer las compras, later. I’m completely out of milk, leche, and eggs, huevos.","I|need|to|go|grocery|shopping,|hacer|las|compras|later.|I’m|completely|out|of|milk,|leche|and|eggs,|huevos",EN|EN|EN|EN|EN|EN|ES|ES|ES|EN|EN|EN|EN|EN|EN|ES|EN|EN|ES,yes,26.3,back_translation,shopping trip
141,13,1,Speaker A,"Oh yeah, I should probably join you. I need to restock my pantry. Mi despensa is looking pretty empty. ¿Qué hora are you thinking?","Oh|yeah,|I|should|probably|join|you.|I|need|to|restock|my|pantry.|Mi|despensa|is|looking|pretty|empty.|¿Qué|hora|are|you|thinking?",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,8.3,back_translation,shopping trip
142,13,2,Speaker A,"Maybe around five? Cinco? We could go to that new supermarket, supermercado, on Main Street. I hear they have good prices. Dicen que they have good deals.","Maybe|around|five?|Cinco|We|could|go|to|that|new|supermarket,|supermercado|on|Main|Street.|I|hear|they|have|good|prices.|Dicen|que|they|have|good|deals.",EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,7.4,back_translation,shopping trip
143,13,3,Speaker A,"That sounds good! I need to buy some avocados, aguacates, for guacamole. I love making guacamole, me encanta hacer guacamole.","That|sounds|good!|I|need|to|buy|some|avocados,|aguacates|for|guacamole.|I|love|making|guacamole,|me|encanta|hacer|guacamole",EN|EN|EN|EN|EN|EN|EN|ES|EN|ES|EN|ES|EN|EN|EN|ES|ES|ES|ES|ES,yes,40.0,back_translation,shopping trip
144,13,4,Speaker A,"Ooh, yummy! I need to get some tomatoes, tomates, and onions, cebollas, too, then. We can make salsa, salsa, together sometime.","Ooh,|yummy!|I|need|to|get|some|tomatoes,|tomates|and|onions,|cebollas|too,|then.|We|can|make|salsa,|salsa|together|sometime.",EN|EN|EN|EN|ES|EN|EN|EN|ES|EN|EN|ES|EN|EN|EN|EN|EN|ES|ES|EN|EN,yes,23.8,back_translation,shopping trip
145,13,5,Speaker A,"¡Perfecto! I also want to find some good coffee, café. Do you have a favorite brand? ¿Tienes una marca preferida?","¡Perfecto!|I|also|want|to|find|some|good|coffee,|café|Do|you|have|a|favorite|brand?|¿Tienes|una|marca|preferida?",EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN,yes,10.0,back_translation,shopping trip
146,13,6,Speaker A,"I usually just buy whatever is on sale, en oferta, but I do like the Colombian blend. The aroma, el aroma, is amazing!","I|usually|just|buy|whatever|is|on|sale,|en|oferta|but|I|do|like|the|Colombian|blend.|The|aroma,|el|aroma|is|amazing!",EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|EN|EN|EN|EN|EN|EN|ES|EN|ES|ES|ES|EN|EN,yes,26.1,back_translation,shopping trip
147,13,7,Speaker A,"Okay, I'll look for that. ¿Algo más you need besides the milk and eggs?","Okay,|I'll|look|for|that.|¿Algo|más|you|need|besides|the|milk|and|eggs?",EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN,yes,7.1,back_translation,shopping trip
148,13,8,Speaker A,"Maybe some fruit, fruta, like apples, manzanas. ¿Y tú ? Anything else you need besides the avocados and coffee?","Maybe|some|fruit,|fruta|like|apples,|manzanas|¿Y|tú|Anything|else|you|need|besides|the|avocados|and|coffee?",EN|EN|EN|ES|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,yes,11.1,back_translation,shopping trip
149,13,9,Speaker A,"I think I need some pasta, pasta. I was thinking of making a pasta dish, plato de pasta. And maybe some wine, vino, to go with it!","I|think|I|need|some|pasta,|pasta|I|was|thinking|of|making|a|pasta|dish,|plato|de|pasta|And|maybe|some|wine,|vino|to|go|with|it!",EN|EN|EN|EN|EN|ES|ES|EN|EN|EN|EN|EN|ES|ES|EN|ES|ES|ES|EN|EN|EN|EN|ES|ES|EN|EN|EN,yes,33.3,back_translation,shopping trip
150,13,10,Speaker A,"Sounds like a plan! I'm excited for our shopping trip, viaje de compras. See you at five, cinco!","Sounds|like|a|plan!|I'm|excited|for|our|shopping|trip,|viaje|de|compras|See|you|at|five,|cinco",EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES|EN|EN|EN|EN|ES,yes,27.8,back_translation,shopping trip
151,13,11,Speaker A,"¡Dale! See you later, hasta luego! I'll bring my reusable bags, bolsas reutilizables.","¡Dale!|See|you|later,|hasta|luego|I'll|bring|my|reusable|bags,|bolsas|reutilizables",EN|EN|EN|EN|ES|ES|EN|EN|EN|EN|EN|ES|ES,yes,30.8,back_translation,shopping trip
152,14,0,Speaker A,"Okay, let's start prepping the veggies. I think we should dice the onions first. ¿Tienes el cuchillo?","Okay,|let's|start|prepping|the|veggies.|I|think|we|should|dice|the|onions|first.|¿Tienes|el|cuchillo?",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES,yes,17.6,free_generation,cooking together
153,14,1,Speaker B,"Sí, aquí está. Oh man, I always cry when I chop onions. Maybe we should put them in the freezer for a bit first?","Sí,|aquí|está.|Oh|man,|I|always|cry|when|I|chop|onions.|Maybe|we|should|put|them|in|the|freezer|for|a|bit|first?",ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN,yes,16.7,free_generation,cooking together
154,14,2,Speaker A,"That's a good idea! ¿Por cuánto tiempo? Like, 15 minutes?","That's|a|good|idea!|¿Por|cuánto|tiempo?|Like,|minutes?",EN|EN|EN|EN|ES|ES|ES|EN|EN,yes,33.3,free_generation,cooking together
155,14,3,Speaker B,"Yeah, about that. While they're chilling, vamos a lavar los pimientos.","Yeah,|about|that.|While|they're|chilling,|vamos|a|lavar|los|pimientos.",ES|ES|ES|EN|EN|EN|ES|ES|ES|ES|ES,yes,72.7,free_generation,cooking together
156,14,4,Speaker A,"Sounds good. And after that, we can start on the garlic. Me encanta el ajo en esta receta.","Sounds|good.|And|after|that,|we|can|start|on|the|garlic.|Me|encanta|el|ajo|en|esta|receta.",EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|ES|ES|ES|ES|ES|ES|ES,yes,44.4,free_generation,cooking together
157,14,5,Speaker B,A mí también! It gives it such a good flavor. Should we roast it first?,A|mí|también!|It|gives|it|such|a|good|flavor.|Should|we|roast|it|first?,ES|ES|ES|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN,yes,26.7,free_generation,cooking together
158,14,6,Speaker A,"Hmm, I think we can just mince it this time. It'll cook down enough in the sauce. ¿Qué te parece?","Hmm,|I|think|we|can|just|mince|it|this|time.|It'll|cook|down|enough|in|the|sauce.|¿Qué|te|parece?",EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES,yes,15.0,free_generation,cooking together
